input_file_name,width,height,bitrate [kb/s],duration [s],model_cpu_energy [kWh]
Indoor_Soccer_s013.265,1280,720,3400,14.832640171051024,0.0002946751180648
Indoor_Soccer_s013.265,1920,1080,5800,19.317222595214844,0.0004056616744995
Indoor_Soccer_s013.265,2560,1440,8100,26.61128664016724,0.0005588370194435
Indoor_Soccer_s013.265,3840,2160,16800,52.39146947860718,0.0011037136236826
Indoor_Soccer_s014.265,640,360,145,13.334359169006348,0.0002652055879169
Indoor_Soccer_s014.265,960,540,1600,16.283304929733276,0.0003274753546979
Indoor_Soccer_s014.265,1280,720,3400,19.58105087280273,0.0004055453202989
Indoor_Soccer_s014.265,1920,1080,5800,27.909035682678223,0.0005984937651952
Indoor_Soccer_s014.265,2560,1440,8100,40.13976073265076,0.0008607748690446
Indoor_Soccer_s014.265,3840,2160,16800,76.13690257072449,0.0016479409578641
Indoor_Soccer_s015.265,640,360,145,13.436442613601685,0.0002699232027265
Indoor_Soccer_s015.265,960,540,1600,14.868332862854004,0.0003016619534174
Indoor_Soccer_s015.265,1280,720,3400,16.680030822753906,0.0003439793023003
Indoor_Soccer_s015.265,1920,1080,5800,21.634532690048218,0.0004576905582427
Indoor_Soccer_s015.265,2560,1440,8100,29.200397729873657,0.0006229418182373
Indoor_Soccer_s015.265,3840,2160,16800,56.55716967582703,0.0012191212130122
Indoor_Soccer_s016.265,640,360,145,13.15093159675598,0.0002633108748594
Indoor_Soccer_s016.265,960,540,1600,14.77212929725647,0.0002987252813445
Indoor_Soccer_s016.265,1280,720,3400,17.176621437072754,0.0003542201043023
Indoor_Soccer_s016.265,1920,1080,5800,23.894774436950684,0.0005076312080383
Indoor_Soccer_s016.265,2560,1440,8100,33.83029007911682,0.000723968207693
Indoor_Soccer_s016.265,3840,2160,16800,67.19783401489258,0.001452966499922
Indoor_Soccer_s017.265,640,360,145,13.818922996520996,0.0002766855471081
Indoor_Soccer_s017.265,960,540,1600,15.03683853149414,0.0003047465942382
Indoor_Soccer_s017.265,1280,720,3400,16.855190992355347,0.0003434713364442
Indoor_Soccer_s017.265,1920,1080,5800,21.84604835510254,0.0004592524831983
Indoor_Soccer_s017.265,2560,1440,8100,28.965941667556763,0.0006140779633522
Indoor_Soccer_s017.265,3840,2160,16800,55.92849683761597,0.0011968698323249
Indoor_Soccer_s018.265,640,360,145,13.268038034439089,0.0002627071530818
Indoor_Soccer_s018.265,960,540,1600,15.768255710601808,0.0003139634914822
Indoor_Soccer_s018.265,1280,720,3400,18.849352598190308,0.0003862022910118
Indoor_Soccer_s018.265,1920,1080,5800,26.32979345321656,0.0005611171538141
Indoor_Soccer_s018.265,2560,1440,8100,37.2139675617218,0.0007988598369916
Indoor_Soccer_s018.265,3840,2160,16800,71.34726667404175,0.0015458574446042
Indoor_Soccer_s019.265,640,360,145,13.235953092575071,0.0002644249295605
Indoor_Soccer_s019.265,960,540,1600,14.954405784606934,0.0003024113169776
Indoor_Soccer_s019.265,1280,720,3400,17.069201231002808,0.0003516255453586
Indoor_Soccer_s019.265,1920,1080,5800,23.03402805328369,0.0004893451293097
Indoor_Soccer_s019.265,2560,1440,8100,31.789809226989743,0.0006788890370474
Indoor_Soccer_s019.265,3840,2160,16800,61.580090284347534,0.0013246561643388
Indoor_Soccer_s020.265,640,360,145,13.617196798324583,0.0002738569578329
Indoor_Soccer_s020.265,960,540,1600,14.95043659210205,0.000303992210706
Indoor_Soccer_s020.265,1280,720,3400,16.90958309173584,0.0003479616431766
Indoor_Soccer_s020.265,1920,1080,5800,22.61884069442749,0.0004795194227218
Indoor_Soccer_s020.265,2560,1440,8100,30.600946187973022,0.0006541802273962
Indoor_Soccer_s020.265,3840,2160,16800,59.81157827377319,0.0012906009445296
Indoor_Soccer_s021.265,640,360,145,13.482699871063232,0.0002672570729997
Indoor_Soccer_s021.265,960,540,1600,14.56456708908081,0.0002935569411065
Indoor_Soccer_s021.265,1280,720,3400,16.33303213119507,0.0003302902053197
Indoor_Soccer_s021.265,1920,1080,5800,20.847912311553955,0.0004387327324231
Indoor_Soccer_s021.265,2560,1440,8100,28.01790952682495,0.0005914892011218
Indoor_Soccer_s021.265,3840,2160,16800,54.14469838142395,0.0011550868988037
Indoor_Soccer_s022.265,640,360,145,13.494027853012083,0.0002686810879177
Indoor_Soccer_s022.265,960,540,1600,15.0567946434021,0.0003051510381062
Indoor_Soccer_s022.265,1280,720,3400,17.603911876678467,0.000364596574868
Indoor_Soccer_s022.265,1920,1080,5800,23.65731191635132,0.0005031121667544
Indoor_Soccer_s022.265,2560,1440,8100,32.165849447250366,0.0006890639748255
Indoor_Soccer_s022.265,3840,2160,16800,60.599082946777344,0.0013075935453626
Indoor_Soccer_s023.265,640,360,145,12.569904565811155,0.000248884110403
Indoor_Soccer_s023.265,960,540,1600,15.161266803741457,0.0003008669167942
Indoor_Soccer_s023.265,1280,720,3400,17.85661768913269,0.0003654654420375
Indoor_Soccer_s023.265,1920,1080,5800,25.0092511177063,0.0005324191682391
Indoor_Soccer_s023.265,2560,1440,8100,35.16901445388794,0.000749490774695
Indoor_Soccer_s023.265,3840,2160,16800,66.94490480422974,0.0014415469501177
Indoor_Soccer_s024.265,640,360,145,12.072662115097046,0.0002403801167805
Indoor_Soccer_s024.265,960,540,1600,14.192650318145752,0.0002847991830507
Indoor_Soccer_s024.265,1280,720,3400,16.733154296875,0.000343959282769
Indoor_Soccer_s024.265,1920,1080,5800,23.42513084411621,0.0004981744492848
Indoor_Soccer_s024.265,2560,1440,8100,33.11672639846802,0.0007094338721805
Indoor_Soccer_s024.265,3840,2160,16800,64.59852719306946,0.0013924571417172
Indoor_Soccer_s025.265,640,360,145,13.074366569519045,0.0002649738291422
Indoor_Soccer_s025.265,960,540,1600,14.950036525726318,0.0003073063063621
Indoor_Soccer_s025.265,1280,720,3400,17.49312949180603,0.000361135939953
Indoor_Soccer_s025.265,1920,1080,5800,23.84593677520752,0.0005071235887527
Indoor_Soccer_s025.265,2560,1440,8100,34.056532859802246,0.000731837050565
Indoor_Soccer_s025.265,3840,2160,16800,66.56116366386414,0.0014362419981691
Indoor_Soccer_s026.265,640,360,145,13.86173176765442,0.0002747703274832
Indoor_Soccer_s026.265,960,540,1600,15.128741025924684,0.0003039195974985
Indoor_Soccer_s026.265,1280,720,3400,16.855963945388794,0.0003453599723921
Indoor_Soccer_s026.265,1920,1080,5800,21.92436075210572,0.0004638220319112
Indoor_Soccer_s026.265,2560,1440,8100,29.5258469581604,0.0006272602153778
Indoor_Soccer_s026.265,3840,2160,16800,57.31490135192871,0.0012252652244567
Indoor_Soccer_s027.265,640,360,145,13.7938494682312,0.0002743443394237
Indoor_Soccer_s027.265,960,540,1600,14.969691276550291,0.0003013897843678
Indoor_Soccer_s027.265,1280,720,3400,16.70139455795288,0.0003395950226783
Indoor_Soccer_s027.265,1920,1080,5800,21.45465087890625,0.0004538850585937
Indoor_Soccer_s027.265,2560,1440,8100,28.815608978271484,0.0006121716040717
Indoor_Soccer_s027.265,3840,2160,16800,55.88171887397766,0.001202077863778
Indoor_Soccer_s028.265,640,360,145,13.888088941574097,0.0002749841610431
Indoor_Soccer_s028.265,960,540,1600,15.161788702011108,0.0003055942745049
Indoor_Soccer_s028.265,1280,720,3400,16.905471801757812,0.0003463743333604
Indoor_Soccer_s028.265,1920,1080,5800,21.96616625785828,0.0004647064506106
Indoor_Soccer_s028.265,2560,1440,8100,29.34551048278809,0.0006260375569661
Indoor_Soccer_s028.265,3840,2160,16800,56.64560008049011,0.001217251006174
Indoor_Soccer_s029.265,640,360,145,13.704585075378418,0.0002740917015075
Indoor_Soccer_s029.265,960,540,1600,14.85089898109436,0.000298998099486
Indoor_Soccer_s029.265,1280,720,3400,16.54214310646057,0.0003400329416328
Indoor_Soccer_s029.265,1920,1080,5800,21.6008243560791,0.0004560174030727
Indoor_Soccer_s029.265,2560,1440,8100,28.944039583206177,0.0006168296435621
Indoor_Soccer_s029.265,3840,2160,16800,56.17049264907837,0.0012032967758602
Indoor_Soccer_s030.265,640,360,145,13.59155249595642,0.0002712269809193
Indoor_Soccer_s030.265,960,540,1600,14.79709243774414,0.0002972571458604
Indoor_Soccer_s030.265,1280,720,3400,16.363061666488647,0.0003341700815889
Indoor_Soccer_s030.265,1920,1080,5800,20.98761487007141,0.0004430718694792
Indoor_Soccer_s030.265,2560,1440,8100,28.03972887992859,0.000593196042082
Indoor_Soccer_s030.265,3840,2160,16800,54.26310157775879,0.0011588186803605
Indoor_Soccer_s031.265,640,360,145,13.444684267044067,0.0002697899976253
Indoor_Soccer_s031.265,960,540,1600,14.831632375717165,0.0003005877494812
Indoor_Soccer_s031.265,1280,720,3400,16.670361518859863,0.0003426685423321
Indoor_Soccer_s031.265,1920,1080,5800,21.50423526763916,0.0004535004281997
Indoor_Soccer_s031.265,2560,1440,8100,28.731805562973022,0.0006129451853434
Indoor_Soccer_s031.265,3840,2160,16800,54.6951060295105,0.0011741216094334
Indoor_Soccer_s032.265,640,360,145,13.224205493927002,0.0002630147537125
Indoor_Soccer_s032.265,960,540,1600,14.852932453155518,0.0002993691052224
Indoor_Soccer_s032.265,1280,720,3400,16.93532705307007,0.0003469860342873
Indoor_Soccer_s032.265,1920,1080,5800,22.476210355758667,0.000476495659542
Indoor_Soccer_s032.265,2560,1440,8100,30.899585008621216,0.0006585044894059
Indoor_Soccer_s032.265,3840,2160,16800,60.58512830734253,0.0013086387714385
Indoor_Soccer_s033.265,640,360,145,13.47358012199402,0.0002694716024398
Indoor_Soccer_s033.265,960,540,1600,15.271291255950928,0.0003071226352585
Indoor_Soccer_s033.265,1280,720,3400,17.394415855407715,0.0003579384240468
Indoor_Soccer_s033.265,1920,1080,5800,23.414984703063965,0.0004969180086983
Indoor_Soccer_s033.265,2560,1440,8100,32.59458327293396,0.0006982484061135
Indoor_Soccer_s033.265,3840,2160,16800,64.29515433311462,0.0013873465523878
Indoor_Soccer_s034.265,640,360,145,11.923901319503784,0.0002358282705412
Indoor_Soccer_s034.265,960,540,1600,13.77028203010559,0.0002760176531367
Indoor_Soccer_s034.265,1280,720,3400,16.066603183746338,0.0003263305624432
Indoor_Soccer_s034.265,1920,1080,5800,21.902983903884888,0.000463369792811
Indoor_Soccer_s034.265,2560,1440,8100,31.23432922363281,0.0006649441643608
Indoor_Soccer_s034.265,3840,2160,16800,61.58917260169983,0.0013289574799166
Indoor_Soccer_s035.265,640,360,145,13.182249784469604,0.0002654026289939
Indoor_Soccer_s035.265,960,540,1600,15.536132335662842,0.0003152108627213
Indoor_Soccer_s035.265,1280,720,3400,18.486464023590088,0.0003828752104441
Indoor_Soccer_s035.265,1920,1080,5800,26.17245030403137,0.0005589272164927
Indoor_Soccer_s035.265,2560,1440,8100,37.29804491996765,0.0008039800793859
Indoor_Soccer_s035.265,3840,2160,16800,74.19651246070862,0.0016042934805393
Indoor_Soccer_s036.265,640,360,145,14.00952672958374,0.0002805018574078
Indoor_Soccer_s036.265,960,540,1600,15.80419945716858,0.0003167863980081
Indoor_Soccer_s036.265,1280,720,3400,17.898193836212158,0.0003671118424627
Indoor_Soccer_s036.265,1920,1080,5800,23.862139225006104,0.0005064076213306
Indoor_Soccer_s036.265,2560,1440,8100,32.696229457855225,0.0006946132302602
Indoor_Soccer_s036.265,3840,2160,16800,62.8833920955658,0.0013554864518377
Indoor_Soccer_s037.265,640,360,145,13.902798652648926,0.0002777470219718
Indoor_Soccer_s037.265,960,540,1600,15.41835355758667,0.0003121360020213
Indoor_Soccer_s037.265,1280,720,3400,17.375635862350464,0.0003594825997299
Indoor_Soccer_s037.265,1920,1080,5800,23.35485363006592,0.0004966798871994
Indoor_Soccer_s037.265,2560,1440,8100,31.62676048278809,0.000676109857432
Indoor_Soccer_s037.265,3840,2160,16800,61.009702920913696,0.0013137422695636
Indoor_Soccer_s038.265,640,360,145,13.933259963989258,0.0002786651992797
Indoor_Soccer_s038.265,960,540,1600,15.189241409301758,0.0003068226764678
Indoor_Soccer_s038.265,1280,720,3400,17.063825607299805,0.0003499980230119
Indoor_Soccer_s038.265,1920,1080,5800,22.81383371353149,0.0004841602488093
Indoor_Soccer_s038.265,2560,1440,8100,30.957305908203125,0.0006597345859103
Indoor_Soccer_s038.265,3840,2160,16800,59.42042517662048,0.0012781993682437
Indoor_Soccer_s039.265,640,360,145,14.01796269416809,0.0002778671716266
Indoor_Soccer_s039.265,960,540,1600,15.195978164672852,0.0003045949401007
Indoor_Soccer_s039.265,1280,720,3400,16.93078923225403,0.0003457643400986
Indoor_Soccer_s039.265,1920,1080,5800,22.46454358100891,0.0004752498997582
Indoor_Soccer_s039.265,2560,1440,8100,29.735312938690186,0.0006330317732281
Indoor_Soccer_s039.265,3840,2160,16800,56.93990516662598,0.0012235752954694
Indoor_Soccer_s040.265,640,360,145,13.841332912445068,0.0002771342434247
Indoor_Soccer_s040.265,960,540,1600,15.000094413757324,0.000302335236295
Indoor_Soccer_s040.265,1280,720,3400,16.570610761642456,0.0003376722237428
Indoor_Soccer_s040.265,1920,1080,5800,21.637385368347168,0.000457750908237
Indoor_Soccer_s040.265,2560,1440,8100,29.05705451965332,0.0006179466927846
Indoor_Soccer_s040.265,3840,2160,16800,56.09000372886658,0.0012040654133796
Indoor_Soccer_s041.265,640,360,145,14.015542984008787,0.0002806223161909
Indoor_Soccer_s041.265,960,540,1600,15.70798373222351,0.0003169522050857
Indoor_Soccer_s041.265,1280,720,3400,17.73080039024353,0.0003660425236119
Indoor_Soccer_s041.265,1920,1080,5800,23.510932445526123,0.000499476698176
Indoor_Soccer_s041.265,2560,1440,8100,31.944223880767822,0.0006807669044812
Indoor_Soccer_s041.265,3840,2160,16800,61.85354995727539,0.0013264150157504
Indoor_Soccer_s042.265,640,360,145,13.04163908958435,0.0002608327817916
Indoor_Soccer_s042.265,960,540,1600,14.941744089126589,0.0003021552693578
Indoor_Soccer_s042.265,1280,720,3400,17.342873096466064,0.0003557215970675
Indoor_Soccer_s042.265,1920,1080,5800,23.71282958984375,0.0005032389390733
Indoor_Soccer_s042.265,2560,1440,8100,32.647818088531494,0.0006964867858886
Indoor_Soccer_s042.265,3840,2160,16800,62.40501880645752,0.0013424012934366
Jockey_s000.265,640,360,145,13.097877025604248,0.0002587558372391
Jockey_s000.265,960,540,1600,15.840059757232666,0.0003139851845211
Jockey_s000.265,1280,720,3400,18.92746496200561,0.0003873821162223
Jockey_s000.265,1920,1080,5800,26.37026238441468,0.0005596355683803
Jockey_s000.265,2560,1440,8100,37.686827182769775,0.0008098480419052
Jockey_s000.265,3840,2160,16800,72.29511070251465,0.0015663940652211
Indoor_Soccer_s043.265,640,360,145,12.904595136642456,0.0002563712900479
Indoor_Soccer_s043.265,960,540,1600,14.389379262924194,0.0002900259331438
Indoor_Soccer_s043.265,1280,720,3400,16.93220806121826,0.0003491797573513
Indoor_Soccer_s043.265,1920,1080,5800,23.507511377334595,0.0004999264086246
Indoor_Soccer_s043.265,2560,1440,8100,32.549073934555054,0.0006943802439371
Indoor_Soccer_s043.265,3840,2160,16800,62.25934100151062,0.0013420346838103
Indoor_Soccer_s044.265,640,360,145,7.222146272659302,0.0001364183184835
Indoor_Soccer_s044.265,960,540,1600,8.503838300704956,0.0001574154956552
Indoor_Soccer_s044.265,1280,720,3400,9.778175354003906,0.0001846988677978
Indoor_Soccer_s044.265,1920,1080,5800,13.202136754989624,0.0002602287844816
Indoor_Soccer_s044.265,2560,1440,8100,17.99669313430786,0.0003651329073694
Indoor_Soccer_s044.265,3840,2160,16800,34.66832089424133,0.0007226418888621
Indoor_Soccer_s045.265,640,360,145,1.2010858058929443,1.5934405024846395e-05
Indoor_Soccer_s045.265,960,540,1600,1.5104432106018066,2.057559306886461e-05
Indoor_Soccer_s045.265,1280,720,3400,1.9205176830291748,2.7911523660024005e-05
Indoor_Soccer_s045.265,1920,1080,5800,3.098927974700928,4.930738733079699e-05
Indoor_Soccer_s045.265,2560,1440,8100,4.947523355484009,7.883053879737856e-05
Indoor_Soccer_s045.265,3840,2160,16800,10.079680919647217,0.0001574670152558
Indoor_Soccer_s046.265,640,360,145,1.458458662033081,1.8733091259002683e-05
Indoor_Soccer_s046.265,960,540,1600,1.8669579029083248,2.5307651572757293e-05
Indoor_Soccer_s046.265,1280,720,3400,2.3947579860687256,3.421843077871535e-05
Indoor_Soccer_s046.265,1920,1080,5800,3.893880844116211,5.970617294311523e-05
Indoor_Soccer_s046.265,2560,1440,8100,6.0818493366241455,9.20386532942454e-05
Indoor_Soccer_s046.265,3840,2160,16800,12.168912649154665,0.0001874012547969
Indoor_Soccer_s047.265,640,360,145,1.178157091140747,1.5813486289978028e-05
Indoor_Soccer_s047.265,960,540,1600,1.4692630767822266,2.011257900661893e-05
Indoor_Soccer_s047.265,1280,720,3400,1.8598723411560056,2.7030144691467284e-05
Indoor_Soccer_s047.265,1920,1080,5800,3.121624231338501,4.8350490872065234e-05
Indoor_Soccer_s047.265,2560,1440,8100,4.776037693023682,7.694727394315932e-05
Indoor_Soccer_s047.265,3840,2160,16800,9.755642652511597,0.0001517544412612
Indoor_Soccer_s048.265,640,360,145,1.3912301063537598,1.941538903978136e-05
Indoor_Soccer_s048.265,960,540,1600,2.125248908996582,2.805328559875488e-05
Indoor_Soccer_s048.265,1280,720,3400,2.8297715187072754,4.062294224633111e-05
Indoor_Soccer_s048.265,1920,1080,5800,4.158397197723389,6.819771404266358e-05
Indoor_Soccer_s048.265,2560,1440,8100,6.417628049850464,0.000111809342024
Indoor_Soccer_s048.265,3840,2160,16800,12.238922119140623,0.0002175808376736
Indoor_Soccer_s049.265,640,360,145,1.1636595726013184,1.5825770187377933e-05
Indoor_Soccer_s049.265,960,540,1600,1.4896199703216553,2.019262626436021e-05
Indoor_Soccer_s049.265,1280,720,3400,1.846907377243042,2.729318679703607e-05
Indoor_Soccer_s049.265,1920,1080,5800,3.081473588943481,4.786555641492208e-05
Indoor_Soccer_s049.265,2560,1440,8100,4.736137390136719,7.567295074462892e-05
Indoor_Soccer_s049.265,3840,2160,16800,9.7507586479187,0.0001501616831779
Lake_s000.265,640,360,145,12.010923862457275,0.0002388839301533
Lake_s000.265,960,540,1600,13.536088228225708,0.0002710225665251
Lake_s000.265,1280,720,3400,15.51427698135376,0.0003133883950233
Lake_s000.265,1920,1080,5800,20.13969779014588,0.0004206959093941
Lake_s000.265,2560,1440,8100,26.90360927581787,0.0005703565166473
Lake_s000.265,3840,2160,16800,50.0670747756958,0.0010703227985382
Lake_s001.265,640,360,145,12.112986326217651,0.0002406446616808
Lake_s001.265,960,540,1600,13.557234287261965,0.0002711446857452
Lake_s001.265,1280,720,3400,15.522337913513184,0.0003135512258529
Lake_s001.265,1920,1080,5800,20.14506435394287,0.000419017338562
Lake_s001.265,2560,1440,8100,26.838180541992188,0.0005689694274902
Lake_s001.265,3840,2160,16800,50.17525601387024,0.0010715204673184
Library_s000.265,640,360,145,11.176740169525146,0.000220802711349
Library_s000.265,960,540,1600,12.303072214126589,0.0002438742314444
Library_s000.265,1280,720,3400,13.604912042617798,0.0002727029036098
Library_s000.265,1920,1080,5800,16.09127140045166,0.0003329105260848
Library_s000.265,2560,1440,8100,19.92355370521545,0.0004188373734474
Library_s000.265,3840,2160,16800,36.1811625957489,0.0007364876652823
Library_s001.265,640,360,145,11.15216588973999,0.0002222998400688
Library_s001.265,960,540,1600,12.587907075881958,0.0002514784102492
